SKT_ID&SKT_CREATED_AT&SKT_CREATED_DATE&ID&FIRST_NAME&LAST_NAME&EMAIL&VALUE&DATE&FILE_ID&FILENAME&FILE_ROW_NUM
20230610-941469601-auto-19&2023-06-06 00:00:00.000&2023-06-06&159&Name19&Surname19&user19@example.com&47&2023-06-06&6771259&auto.csv&20
20230620-366969683-auto-69&2023-06-11 00:00:00.000&2023-06-11&298&Name69&Surname69&user69@example.com&47&2023-06-11&1493684&auto.csv&70
20230610-531740834-auto-155&2023-06-11 00:00:00.000&2023-06-11&93&Name155&Surname155&user155@example.com&47&2023-06-11&6052191&auto.csv&156
20230626-537225938-auto-109&2023-06-06 00:00:00.000&2023-06-06&18&Name109&Surname109&user109@example.com&47&2023-06-06&4501985&auto.csv&110
20230610-281522648-auto-26&2023-06-03 00:00:00.000&2023-06-03&48&Name26&Surname26&user26@example.com&47&2023-06-03&5518261&auto.csv&27
20230627-309375393-auto-18&2023-06-06 00:00:00.000&2023-06-06&88&Name18&Surname18&user18@example.com&47&2023-06-06&4813377&auto.csv&19
20230628-648078687-auto-106&2023-06-01 00:00:00.000&2023-06-01&441&Name106&Surname106&user106@example.com&47&2023-06-01&7621315&auto.csv&107
20230617-871510957-auto-12&2023-06-05 00:00:00.000&2023-06-05&156&Name12&Surname12&user12@example.com&47&2023-06-05&8157212&auto.csv&13
20230610-341286669-auto-101&2023-06-05 00:00:00.000&2023-06-05&317&Name101&Surname101&user101@example.com&47&2023-06-05&9054376&auto.csv&102
20230627-695352487-auto-54&2023-06-10 00:00:00.000&2023-06-10&242&Name54&Surname54&user54@example.com&47&2023-06-10&6480143&auto.csv&55
20230622-520915818-auto-49&2023-06-10 00:00:00.000&2023-06-10&121&Name49&Surname49&user49@example.com&47&2023-06-10&5460400&auto.csv&50
20230618-257170534-auto-148&2023-06-09 00:00:00.000&2023-06-09&498&Name148&Surname148&user148@example.com&47&2023-06-09&5409009&auto.csv&149
20230619-762383168-auto-82&2023-06-08 00:00:00.000&2023-06-08&232&Name82&Surname82&user82@example.com&47&2023-06-08&8753975&auto.csv&83
20230615-570477653-auto-36&2023-06-10 00:00:00.000&2023-06-10&67&Name36&Surname36&user36@example.com&47&2023-06-10&6661277&auto.csv&37
20230623-522911085-auto-85&2023-06-10 00:00:00.000&2023-06-10&295&Name85&Surname85&user85@example.com&47&2023-06-10&7469751&auto.csv&86
